INFO:root:=================================
INFO:root:0: ABF2_col_v3a
INFO:root:[1/1000]: train_auc: 78.59, train_loss: 0.6748, test_auc: 92.67, test_loss: 0.6456
INFO:root:[45/1000]: train_auc: 99.95, train_loss: 0.0485, test_auc: 95.30, test_loss: 0.2946
INFO:root:[46/1000]: train_auc: 99.96, train_loss: 0.0463, test_auc: 95.28, test_loss: 0.3046
INFO:root:[47/1000]: train_auc: 99.97, train_loss: 0.0419, test_auc: 95.29, test_loss: 0.3071
INFO:root:exec time: 22 s, best_auc: 95.36
INFO:root:=================================
INFO:root:34: ANAC103_colamp_a
INFO:root:[1/1000]: train_auc: 72.86, train_loss: 0.6743, test_auc: 80.83, test_loss: 0.6458
INFO:root:[2/1000]: train_auc: 80.43, train_loss: 0.6076, test_auc: 82.69, test_loss: 0.5533
INFO:root:[3/1000]: train_auc: 82.22, train_loss: 0.5293, test_auc: 83.84, test_loss: 0.4996
INFO:root:[4/1000]: train_auc: 84.28, train_loss: 0.4851, test_auc: 85.69, test_loss: 0.4628
INFO:root:[5/1000]: train_auc: 86.23, train_loss: 0.4470, test_auc: 87.38, test_loss: 0.4241
INFO:root:[6/1000]: train_auc: 88.01, train_loss: 0.4118, test_auc: 88.77, test_loss: 0.3926
INFO:root:[7/1000]: train_auc: 89.58, train_loss: 0.3802, test_auc: 90.00, test_loss: 0.3633
INFO:root:[8/1000]: train_auc: 91.06, train_loss: 0.3524, test_auc: 91.19, test_loss: 0.3431
INFO:root:[9/1000]: train_auc: 92.43, train_loss: 0.3307, test_auc: 91.98, test_loss: 0.3289
INFO:root:[10/1000]: train_auc: 93.33, train_loss: 0.3137, test_auc: 92.63, test_loss: 0.3167
INFO:root:[11/1000]: train_auc: 94.20, train_loss: 0.2987, test_auc: 92.98, test_loss: 0.3089
INFO:root:[12/1000]: train_auc: 94.80, train_loss: 0.2842, test_auc: 93.38, test_loss: 0.3019
INFO:root:[13/1000]: train_auc: 95.39, train_loss: 0.2690, test_auc: 93.66, test_loss: 0.2941
INFO:root:[14/1000]: train_auc: 95.92, train_loss: 0.2571, test_auc: 93.86, test_loss: 0.2902
INFO:root:[15/1000]: train_auc: 96.42, train_loss: 0.2433, test_auc: 94.12, test_loss: 0.2852
INFO:root:[16/1000]: train_auc: 96.80, train_loss: 0.2317, test_auc: 94.27, test_loss: 0.2810
INFO:root:[17/1000]: train_auc: 97.24, train_loss: 0.2188, test_auc: 94.42, test_loss: 0.2796
INFO:root:[18/1000]: train_auc: 97.58, train_loss: 0.2057, test_auc: 94.53, test_loss: 0.2765
INFO:root:[19/1000]: train_auc: 97.87, train_loss: 0.1936, test_auc: 94.64, test_loss: 0.2764
INFO:root:[20/1000]: train_auc: 98.12, train_loss: 0.1853, test_auc: 94.67, test_loss: 0.2752
INFO:root:[21/1000]: train_auc: 98.38, train_loss: 0.1730, test_auc: 94.75, test_loss: 0.2745
INFO:root:[22/1000]: train_auc: 98.61, train_loss: 0.1617, test_auc: 94.84, test_loss: 0.2742
INFO:root:[23/1000]: train_auc: 98.80, train_loss: 0.1529, test_auc: 94.83, test_loss: 0.2769
INFO:root:[24/1000]: train_auc: 98.99, train_loss: 0.1418, test_auc: 94.88, test_loss: 0.2817
INFO:root:[25/1000]: train_auc: 99.11, train_loss: 0.1355, test_auc: 94.85, test_loss: 0.2830
INFO:root:[26/1000]: train_auc: 99.23, train_loss: 0.1269, test_auc: 94.86, test_loss: 0.2834
INFO:root:[27/1000]: train_auc: 99.35, train_loss: 0.1184, test_auc: 94.84, test_loss: 0.2885
INFO:root:[28/1000]: train_auc: 99.45, train_loss: 0.1109, test_auc: 94.91, test_loss: 0.2915
INFO:root:[29/1000]: train_auc: 99.54, train_loss: 0.1039, test_auc: 94.83, test_loss: 0.3004
INFO:root:[30/1000]: train_auc: 99.63, train_loss: 0.0964, test_auc: 94.88, test_loss: 0.2992
INFO:root:[31/1000]: train_auc: 99.66, train_loss: 0.0913, test_auc: 94.86, test_loss: 0.3026
INFO:root:[32/1000]: train_auc: 99.73, train_loss: 0.0843, test_auc: 94.89, test_loss: 0.3099
INFO:root:[33/1000]: train_auc: 99.77, train_loss: 0.0800, test_auc: 94.86, test_loss: 0.3129
INFO:root:exec time: 20 s, best_auc: 94.91
INFO:root:=================================
INFO:root:35: ANL2_col_a
INFO:root:[1/1000]: train_auc: 84.82, train_loss: 0.5901, test_auc: 91.64, test_loss: 0.4150
INFO:root:[2/1000]: train_auc: 93.87, train_loss: 0.3235, test_auc: 95.47, test_loss: 0.2766
INFO:root:[3/1000]: train_auc: 96.93, train_loss: 0.2287, test_auc: 97.70, test_loss: 0.2059
INFO:root:[4/1000]: train_auc: 98.40, train_loss: 0.1665, test_auc: 98.53, test_loss: 0.1613
INFO:root:[5/1000]: train_auc: 98.91, train_loss: 0.1322, test_auc: 98.84, test_loss: 0.1351
INFO:root:[6/1000]: train_auc: 99.16, train_loss: 0.1102, test_auc: 98.99, test_loss: 0.1254
INFO:root:[7/1000]: train_auc: 99.30, train_loss: 0.0980, test_auc: 99.08, test_loss: 0.1142
INFO:root:[8/1000]: train_auc: 99.39, train_loss: 0.0891, test_auc: 99.13, test_loss: 0.1080
INFO:root:[9/1000]: train_auc: 99.44, train_loss: 0.0838, test_auc: 99.16, test_loss: 0.1072
INFO:root:[10/1000]: train_auc: 99.48, train_loss: 0.0796, test_auc: 99.19, test_loss: 0.1014
INFO:root:[11/1000]: train_auc: 99.52, train_loss: 0.0745, test_auc: 99.20, test_loss: 0.1006
INFO:root:[12/1000]: train_auc: 99.57, train_loss: 0.0702, test_auc: 99.22, test_loss: 0.0985
INFO:root:[13/1000]: train_auc: 99.59, train_loss: 0.0669, test_auc: 99.22, test_loss: 0.0978
INFO:root:[14/1000]: train_auc: 99.62, train_loss: 0.0646, test_auc: 99.23, test_loss: 0.0984
INFO:root:[15/1000]: train_auc: 99.65, train_loss: 0.0612, test_auc: 99.22, test_loss: 0.0973
INFO:root:[16/1000]: train_auc: 99.67, train_loss: 0.0585, test_auc: 99.22, test_loss: 0.1009
INFO:root:[17/1000]: train_auc: 99.69, train_loss: 0.0567, test_auc: 99.22, test_loss: 0.0969
INFO:root:[18/1000]: train_auc: 99.72, train_loss: 0.0537, test_auc: 99.23, test_loss: 0.0965
INFO:root:[19/1000]: train_auc: 99.74, train_loss: 0.0520, test_auc: 99.22, test_loss: 0.0989
INFO:root:[20/1000]: train_auc: 99.76, train_loss: 0.0494, test_auc: 99.22, test_loss: 0.0997
INFO:root:[21/1000]: train_auc: 99.78, train_loss: 0.0469, test_auc: 99.22, test_loss: 0.0984
INFO:root:[22/1000]: train_auc: 99.80, train_loss: 0.0446, test_auc: 99.22, test_loss: 0.0992
INFO:root:[23/1000]: train_auc: 99.81, train_loss: 0.0434, test_auc: 99.21, test_loss: 0.1005
INFO:root:exec time: 21 s, best_auc: 99.23
INFO:root:=================================
INFO:root:36: AREB3_col_v31
INFO:root:[1/1000]: train_auc: 86.38, train_loss: 0.6395, test_auc: 93.40, test_loss: 0.5426
INFO:root:[2/1000]: train_auc: 94.17, train_loss: 0.3968, test_auc: 94.91, test_loss: 0.3021
INFO:root:[3/1000]: train_auc: 95.62, train_loss: 0.2642, test_auc: 95.66, test_loss: 0.2598
INFO:root:[4/1000]: train_auc: 96.28, train_loss: 0.2363, test_auc: 96.22, test_loss: 0.2383
INFO:root:[5/1000]: train_auc: 96.83, train_loss: 0.2127, test_auc: 96.74, test_loss: 0.2159
INFO:root:[6/1000]: train_auc: 97.31, train_loss: 0.1914, test_auc: 97.20, test_loss: 0.1985
INFO:root:[7/1000]: train_auc: 97.69, train_loss: 0.1680, test_auc: 97.51, test_loss: 0.1775
INFO:root:[8/1000]: train_auc: 97.96, train_loss: 0.1487, test_auc: 97.68, test_loss: 0.1599
INFO:root:[9/1000]: train_auc: 98.14, train_loss: 0.1381, test_auc: 97.77, test_loss: 0.1509
INFO:root:[10/1000]: train_auc: 98.30, train_loss: 0.1291, test_auc: 97.81, test_loss: 0.1467
INFO:root:[11/1000]: train_auc: 98.44, train_loss: 0.1204, test_auc: 97.84, test_loss: 0.1408
INFO:root:[12/1000]: train_auc: 98.58, train_loss: 0.1137, test_auc: 97.86, test_loss: 0.1376
INFO:root:[13/1000]: train_auc: 98.69, train_loss: 0.1102, test_auc: 97.87, test_loss: 0.1357
INFO:root:[14/1000]: train_auc: 98.80, train_loss: 0.1076, test_auc: 97.87, test_loss: 0.1357
INFO:root:[15/1000]: train_auc: 98.89, train_loss: 0.1036, test_auc: 97.87, test_loss: 0.1342
INFO:root:[16/1000]: train_auc: 98.97, train_loss: 0.0989, test_auc: 97.87, test_loss: 0.1342
INFO:root:[17/1000]: train_auc: 99.05, train_loss: 0.0949, test_auc: 97.86, test_loss: 0.1331
INFO:root:[18/1000]: train_auc: 99.15, train_loss: 0.0923, test_auc: 97.82, test_loss: 0.1340
INFO:root:[19/1000]: train_auc: 99.22, train_loss: 0.0884, test_auc: 97.84, test_loss: 0.1346
INFO:root:[20/1000]: train_auc: 99.29, train_loss: 0.0853, test_auc: 97.85, test_loss: 0.1352
INFO:root:[21/1000]: train_auc: 99.34, train_loss: 0.0813, test_auc: 97.81, test_loss: 0.1360
INFO:root:exec time: 14 s, best_auc: 97.87
INFO:root:=================================
INFO:root:37: ARF2_col_v31
INFO:root:[1/1000]: train_auc: 68.61, train_loss: 0.6435, test_auc: 71.31, test_loss: 0.6040
INFO:root:[2/1000]: train_auc: 73.25, train_loss: 0.5841, test_auc: 74.39, test_loss: 0.5687
INFO:root:[3/1000]: train_auc: 77.00, train_loss: 0.5442, test_auc: 77.64, test_loss: 0.5322
INFO:root:[4/1000]: train_auc: 79.68, train_loss: 0.5105, test_auc: 79.34, test_loss: 0.5099
INFO:root:[5/1000]: train_auc: 81.13, train_loss: 0.4928, test_auc: 80.28, test_loss: 0.5001
INFO:root:[6/1000]: train_auc: 82.42, train_loss: 0.4795, test_auc: 80.68, test_loss: 0.4944
INFO:root:[7/1000]: train_auc: 83.45, train_loss: 0.4693, test_auc: 81.17, test_loss: 0.4907
INFO:root:[8/1000]: train_auc: 84.71, train_loss: 0.4572, test_auc: 81.54, test_loss: 0.4891
INFO:root:[9/1000]: train_auc: 85.68, train_loss: 0.4463, test_auc: 81.96, test_loss: 0.4861
INFO:root:[10/1000]: train_auc: 86.61, train_loss: 0.4368, test_auc: 82.23, test_loss: 0.4848
INFO:root:[11/1000]: train_auc: 87.36, train_loss: 0.4265, test_auc: 82.44, test_loss: 0.4842
INFO:root:[12/1000]: train_auc: 88.01, train_loss: 0.4178, test_auc: 82.57, test_loss: 0.4874
INFO:root:[13/1000]: train_auc: 88.64, train_loss: 0.4092, test_auc: 82.68, test_loss: 0.4874
INFO:root:[14/1000]: train_auc: 89.17, train_loss: 0.4012, test_auc: 82.68, test_loss: 0.4923
INFO:root:[15/1000]: train_auc: 89.71, train_loss: 0.3931, test_auc: 82.84, test_loss: 0.4919
INFO:root:[16/1000]: train_auc: 90.12, train_loss: 0.3869, test_auc: 82.75, test_loss: 0.4966
INFO:root:[17/1000]: train_auc: 90.53, train_loss: 0.3799, test_auc: 82.78, test_loss: 0.5034
INFO:root:[18/1000]: train_auc: 90.95, train_loss: 0.3726, test_auc: 82.84, test_loss: 0.5037
INFO:root:[19/1000]: train_auc: 91.15, train_loss: 0.3682, test_auc: 82.76, test_loss: 0.5073
INFO:root:[20/1000]: train_auc: 91.57, train_loss: 0.3611, test_auc: 82.74, test_loss: 0.5072
INFO:root:exec time: 23 s, best_auc: 82.84
INFO:root:=================================
INFO:root:38: ASL18_col_a
INFO:root:[1/1000]: train_auc: 50.80, train_loss: 0.6932, test_auc: 61.75, test_loss: 0.6895
INFO:root:[2/1000]: train_auc: 69.67, train_loss: 0.6855, test_auc: 70.85, test_loss: 0.6840
INFO:root:[3/1000]: train_auc: 78.30, train_loss: 0.6779, test_auc: 75.33, test_loss: 0.6777
INFO:root:[4/1000]: train_auc: 82.09, train_loss: 0.6692, test_auc: 77.64, test_loss: 0.6698
INFO:root:[5/1000]: train_auc: 83.73, train_loss: 0.6588, test_auc: 78.85, test_loss: 0.6601
INFO:root:[6/1000]: train_auc: 84.23, train_loss: 0.6460, test_auc: 79.62, test_loss: 0.6481
INFO:root:[7/1000]: train_auc: 84.71, train_loss: 0.6304, test_auc: 80.15, test_loss: 0.6335
INFO:root:[8/1000]: train_auc: 84.91, train_loss: 0.6114, test_auc: 80.55, test_loss: 0.6166
INFO:root:[9/1000]: train_auc: 85.16, train_loss: 0.5894, test_auc: 80.90, test_loss: 0.5975
INFO:root:[10/1000]: train_auc: 85.15, train_loss: 0.5659, test_auc: 81.25, test_loss: 0.5776
INFO:root:[11/1000]: train_auc: 85.32, train_loss: 0.5419, test_auc: 81.63, test_loss: 0.5596
INFO:root:[12/1000]: train_auc: 85.58, train_loss: 0.5197, test_auc: 82.00, test_loss: 0.5440
INFO:root:[13/1000]: train_auc: 85.84, train_loss: 0.5005, test_auc: 82.38, test_loss: 0.5322
INFO:root:[14/1000]: train_auc: 86.32, train_loss: 0.4839, test_auc: 82.87, test_loss: 0.5225
INFO:root:[15/1000]: train_auc: 86.77, train_loss: 0.4719, test_auc: 83.34, test_loss: 0.5146
INFO:root:[16/1000]: train_auc: 87.41, train_loss: 0.4578, test_auc: 83.83, test_loss: 0.5076
INFO:root:[17/1000]: train_auc: 88.01, train_loss: 0.4465, test_auc: 84.37, test_loss: 0.5003
INFO:root:[18/1000]: train_auc: 88.68, train_loss: 0.4349, test_auc: 84.91, test_loss: 0.4930
INFO:root:[19/1000]: train_auc: 89.28, train_loss: 0.4246, test_auc: 85.43, test_loss: 0.4863
INFO:root:[20/1000]: train_auc: 89.92, train_loss: 0.4136, test_auc: 85.89, test_loss: 0.4794
INFO:root:[21/1000]: train_auc: 90.53, train_loss: 0.4005, test_auc: 86.38, test_loss: 0.4725
INFO:root:[22/1000]: train_auc: 91.11, train_loss: 0.3892, test_auc: 86.83, test_loss: 0.4648
INFO:root:[23/1000]: train_auc: 91.56, train_loss: 0.3811, test_auc: 87.28, test_loss: 0.4576
INFO:root:[24/1000]: train_auc: 92.15, train_loss: 0.3669, test_auc: 87.74, test_loss: 0.4530
INFO:root:[25/1000]: train_auc: 92.65, train_loss: 0.3567, test_auc: 88.07, test_loss: 0.4440
INFO:root:[26/1000]: train_auc: 93.15, train_loss: 0.3448, test_auc: 88.47, test_loss: 0.4371
INFO:root:[27/1000]: train_auc: 93.58, train_loss: 0.3332, test_auc: 88.83, test_loss: 0.4307
INFO:root:[28/1000]: train_auc: 93.99, train_loss: 0.3210, test_auc: 89.19, test_loss: 0.4226
INFO:root:[29/1000]: train_auc: 94.43, train_loss: 0.3099, test_auc: 89.53, test_loss: 0.4162
INFO:root:[30/1000]: train_auc: 94.83, train_loss: 0.2983, test_auc: 89.82, test_loss: 0.4095
INFO:root:[31/1000]: train_auc: 95.20, train_loss: 0.2865, test_auc: 90.07, test_loss: 0.4035
INFO:root:[32/1000]: train_auc: 95.58, train_loss: 0.2758, test_auc: 90.34, test_loss: 0.3977
INFO:root:[33/1000]: train_auc: 95.87, train_loss: 0.2653, test_auc: 90.60, test_loss: 0.3920
INFO:root:[34/1000]: train_auc: 96.26, train_loss: 0.2552, test_auc: 90.81, test_loss: 0.3870
INFO:root:[35/1000]: train_auc: 96.58, train_loss: 0.2448, test_auc: 90.99, test_loss: 0.3830
INFO:root:[36/1000]: train_auc: 96.87, train_loss: 0.2342, test_auc: 91.15, test_loss: 0.3782
INFO:root:[37/1000]: train_auc: 97.17, train_loss: 0.2248, test_auc: 91.28, test_loss: 0.3745
INFO:root:[38/1000]: train_auc: 97.45, train_loss: 0.2148, test_auc: 91.38, test_loss: 0.3714
INFO:root:[39/1000]: train_auc: 97.71, train_loss: 0.2051, test_auc: 91.48, test_loss: 0.3688
INFO:root:[40/1000]: train_auc: 97.97, train_loss: 0.1968, test_auc: 91.60, test_loss: 0.3663
INFO:root:[41/1000]: train_auc: 98.19, train_loss: 0.1888, test_auc: 91.65, test_loss: 0.3647
INFO:root:[42/1000]: train_auc: 98.32, train_loss: 0.1823, test_auc: 91.74, test_loss: 0.3630
INFO:root:[43/1000]: train_auc: 98.63, train_loss: 0.1725, test_auc: 91.82, test_loss: 0.3626
INFO:root:[44/1000]: train_auc: 98.75, train_loss: 0.1628, test_auc: 91.89, test_loss: 0.3604
INFO:root:[45/1000]: train_auc: 98.90, train_loss: 0.1553, test_auc: 91.93, test_loss: 0.3612
INFO:root:[46/1000]: train_auc: 99.04, train_loss: 0.1480, test_auc: 91.98, test_loss: 0.3589
INFO:root:[47/1000]: train_auc: 99.19, train_loss: 0.1408, test_auc: 92.00, test_loss: 0.3600
INFO:root:[48/1000]: train_auc: 99.28, train_loss: 0.1338, test_auc: 92.05, test_loss: 0.3578
INFO:root:[49/1000]: train_auc: 99.38, train_loss: 0.1271, test_auc: 92.08, test_loss: 0.3610
INFO:root:[50/1000]: train_auc: 99.46, train_loss: 0.1199, test_auc: 92.16, test_loss: 0.3566
INFO:root:[51/1000]: train_auc: 99.56, train_loss: 0.1133, test_auc: 92.18, test_loss: 0.3609
INFO:root:[52/1000]: train_auc: 99.63, train_loss: 0.1070, test_auc: 92.17, test_loss: 0.3594
INFO:root:[53/1000]: train_auc: 99.68, train_loss: 0.1014, test_auc: 92.16, test_loss: 0.3617
INFO:root:[54/1000]: train_auc: 99.74, train_loss: 0.0947, test_auc: 92.15, test_loss: 0.3642
INFO:root:[55/1000]: train_auc: 99.79, train_loss: 0.0893, test_auc: 92.15, test_loss: 0.3668
INFO:root:[56/1000]: train_auc: 99.82, train_loss: 0.0846, test_auc: 92.16, test_loss: 0.3682
INFO:root:exec time: 17 s, best_auc: 92.18
INFO:root:=================================
INFO:root:39: AT1G01250_col_a
INFO:root:[1/1000]: train_auc: 62.69, train_loss: 0.6891, test_auc: 79.21, test_loss: 0.6811
INFO:root:[2/1000]: train_auc: 85.25, train_loss: 0.6739, test_auc: 88.05, test_loss: 0.6668
INFO:root:[3/1000]: train_auc: 90.52, train_loss: 0.6557, test_auc: 90.26, test_loss: 0.6476
INFO:root:[4/1000]: train_auc: 91.83, train_loss: 0.6310, test_auc: 91.34, test_loss: 0.6209
INFO:root:[5/1000]: train_auc: 92.72, train_loss: 0.5970, test_auc: 91.82, test_loss: 0.5855
INFO:root:[6/1000]: train_auc: 92.95, train_loss: 0.5549, test_auc: 92.20, test_loss: 0.5408
INFO:root:[7/1000]: train_auc: 93.30, train_loss: 0.5029, test_auc: 92.51, test_loss: 0.4904
INFO:root:[8/1000]: train_auc: 93.55, train_loss: 0.4479, test_auc: 92.76, test_loss: 0.4401
INFO:root:[9/1000]: train_auc: 93.70, train_loss: 0.4006, test_auc: 93.03, test_loss: 0.3963
INFO:root:[10/1000]: train_auc: 93.98, train_loss: 0.3565, test_auc: 93.34, test_loss: 0.3628
INFO:root:[11/1000]: train_auc: 94.20, train_loss: 0.3268, test_auc: 93.64, test_loss: 0.3396
INFO:root:[12/1000]: train_auc: 94.51, train_loss: 0.3063, test_auc: 93.90, test_loss: 0.3232
INFO:root:[13/1000]: train_auc: 94.70, train_loss: 0.2956, test_auc: 94.18, test_loss: 0.3113
INFO:root:[14/1000]: train_auc: 94.88, train_loss: 0.2851, test_auc: 94.38, test_loss: 0.3034
INFO:root:[15/1000]: train_auc: 95.04, train_loss: 0.2781, test_auc: 94.57, test_loss: 0.2965
INFO:root:[16/1000]: train_auc: 95.18, train_loss: 0.2754, test_auc: 94.71, test_loss: 0.2918
INFO:root:[17/1000]: train_auc: 95.33, train_loss: 0.2692, test_auc: 94.84, test_loss: 0.2869
INFO:root:[18/1000]: train_auc: 95.44, train_loss: 0.2603, test_auc: 94.95, test_loss: 0.2839
INFO:root:[19/1000]: train_auc: 95.57, train_loss: 0.2567, test_auc: 95.02, test_loss: 0.2799
INFO:root:[20/1000]: train_auc: 95.68, train_loss: 0.2551, test_auc: 95.10, test_loss: 0.2771
INFO:root:[21/1000]: train_auc: 95.79, train_loss: 0.2537, test_auc: 95.17, test_loss: 0.2746
INFO:root:[22/1000]: train_auc: 95.91, train_loss: 0.2456, test_auc: 95.24, test_loss: 0.2723
INFO:root:[23/1000]: train_auc: 96.02, train_loss: 0.2376, test_auc: 95.28, test_loss: 0.2692
INFO:root:[24/1000]: train_auc: 96.12, train_loss: 0.2401, test_auc: 95.36, test_loss: 0.2673
INFO:root:[25/1000]: train_auc: 96.24, train_loss: 0.2300, test_auc: 95.41, test_loss: 0.2639
INFO:root:[26/1000]: train_auc: 96.36, train_loss: 0.2255, test_auc: 95.47, test_loss: 0.2617
INFO:root:[27/1000]: train_auc: 96.47, train_loss: 0.2261, test_auc: 95.51, test_loss: 0.2591
INFO:root:[28/1000]: train_auc: 96.58, train_loss: 0.2216, test_auc: 95.56, test_loss: 0.2569
INFO:root:[29/1000]: train_auc: 96.71, train_loss: 0.2132, test_auc: 95.62, test_loss: 0.2545
INFO:root:[30/1000]: train_auc: 96.85, train_loss: 0.2097, test_auc: 95.65, test_loss: 0.2510
INFO:root:[31/1000]: train_auc: 96.97, train_loss: 0.2010, test_auc: 95.72, test_loss: 0.2498
INFO:root:[32/1000]: train_auc: 97.10, train_loss: 0.1997, test_auc: 95.76, test_loss: 0.2460
INFO:root:[33/1000]: train_auc: 97.22, train_loss: 0.1950, test_auc: 95.81, test_loss: 0.2442
INFO:root:[34/1000]: train_auc: 97.34, train_loss: 0.1882, test_auc: 95.84, test_loss: 0.2414
INFO:root:[35/1000]: train_auc: 97.47, train_loss: 0.1850, test_auc: 95.87, test_loss: 0.2391
INFO:root:[36/1000]: train_auc: 97.59, train_loss: 0.1806, test_auc: 95.89, test_loss: 0.2379
INFO:root:[37/1000]: train_auc: 97.73, train_loss: 0.1766, test_auc: 95.93, test_loss: 0.2347
INFO:root:[38/1000]: train_auc: 97.89, train_loss: 0.1708, test_auc: 95.97, test_loss: 0.2327
INFO:root:[39/1000]: train_auc: 97.97, train_loss: 0.1617, test_auc: 96.01, test_loss: 0.2314
INFO:root:[40/1000]: train_auc: 98.17, train_loss: 0.1557, test_auc: 96.03, test_loss: 0.2283
INFO:root:[41/1000]: train_auc: 98.29, train_loss: 0.1542, test_auc: 96.06, test_loss: 0.2288
INFO:root:[42/1000]: train_auc: 98.38, train_loss: 0.1487, test_auc: 96.07, test_loss: 0.2249
INFO:root:[43/1000]: train_auc: 98.52, train_loss: 0.1413, test_auc: 96.10, test_loss: 0.2254
INFO:root:[44/1000]: train_auc: 98.65, train_loss: 0.1369, test_auc: 96.11, test_loss: 0.2223
INFO:root:[45/1000]: train_auc: 98.75, train_loss: 0.1335, test_auc: 96.11, test_loss: 0.2222
INFO:root:[46/1000]: train_auc: 98.88, train_loss: 0.1286, test_auc: 96.10, test_loss: 0.2204
INFO:root:[47/1000]: train_auc: 99.01, train_loss: 0.1219, test_auc: 96.10, test_loss: 0.2204
INFO:root:[48/1000]: train_auc: 99.12, train_loss: 0.1158, test_auc: 96.10, test_loss: 0.2191
INFO:root:[49/1000]: train_auc: 99.23, train_loss: 0.1117, test_auc: 96.08, test_loss: 0.2189
INFO:root:[50/1000]: train_auc: 99.33, train_loss: 0.1057, test_auc: 96.08, test_loss: 0.2191
INFO:root:exec time: 16 s, best_auc: 96.11
INFO:root:=================================
INFO:root:40: AT1G12630_col_a
INFO:root:[1/1000]: train_auc: 88.99, train_loss: 0.5460, test_auc: 92.81, test_loss: 0.3596
INFO:root:[2/1000]: train_auc: 93.55, train_loss: 0.3224, test_auc: 93.67, test_loss: 0.3161
INFO:root:[3/1000]: train_auc: 94.41, train_loss: 0.2960, test_auc: 94.40, test_loss: 0.2936
INFO:root:[4/1000]: train_auc: 95.30, train_loss: 0.2670, test_auc: 95.32, test_loss: 0.2617
INFO:root:[5/1000]: train_auc: 96.12, train_loss: 0.2363, test_auc: 96.03, test_loss: 0.2352
INFO:root:[6/1000]: train_auc: 96.70, train_loss: 0.2115, test_auc: 96.48, test_loss: 0.2158
INFO:root:[7/1000]: train_auc: 97.09, train_loss: 0.1947, test_auc: 96.75, test_loss: 0.2026
INFO:root:[8/1000]: train_auc: 97.39, train_loss: 0.1814, test_auc: 96.93, test_loss: 0.1947
INFO:root:[9/1000]: train_auc: 97.57, train_loss: 0.1728, test_auc: 97.07, test_loss: 0.1879
INFO:root:[10/1000]: train_auc: 97.74, train_loss: 0.1654, test_auc: 97.14, test_loss: 0.1837
INFO:root:[11/1000]: train_auc: 97.87, train_loss: 0.1604, test_auc: 97.17, test_loss: 0.1822
INFO:root:[12/1000]: train_auc: 97.97, train_loss: 0.1561, test_auc: 97.19, test_loss: 0.1816
